Datetime,Motorcycle,Car,Truck_Lorry,Bus,Date,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month
17/1/2024 1:00,128,453,5,0,17/1/2024,0,2,0,1,1
17/1/2024 2:00,220,729,6,0,17/1/2024,0,2,0,2,1
17/1/2024 3:00,190,667,8,0,17/1/2024,0,2,0,3,1
17/1/2024 4:00,142,430,7,0,17/1/2024,0,2,0,4,1
17/1/2024 5:00,107,273,5,0,17/1/2024,0,2,0,5,1
17/1/2024 6:00,131,506,5,0,17/1/2024,0,2,0,6,1
17/1/2024 7:00,143,363,6,0,17/1/2024,0,2,0,7,1
17/1/2024 8:00,228,728,6,0,17/1/2024,0,2,0,8,1
17/1/2024 9:00,94,254,5,0,17/1/2024,0,2,0,9,1
17/1/2024 10:00,282,824,6,0,17/1/2024,0,2,0,10,1
17/1/2024 11:00,184,600,7,0,17/1/2024,0,2,0,11,1
17/1/2024 12:00,139,541,6,0,17/1/2024,0,2,0,12,1
17/1/2024 13:00,153,435,6,0,17/1/2024,0,2,0,13,1
17/1/2024 14:00,182,482,8,0,17/1/2024,0,2,0,14,1
17/1/2024 15:00,203,484,9,0,17/1/2024,0,2,0,15,1
17/1/2024 16:00,140,549,6,0,17/1/2024,0,2,0,16,1
17/1/2024 17:00,144,521,7,0,17/1/2024,0,2,0,17,1
17/1/2024 18:00,163,535,6,0,17/1/2024,0,2,0,18,1
17/1/2024 19:00,148,496,7,0,17/1/2024,0,2,0,19,1
17/1/2024 20:00,112,373,7,0,17/1/2024,0,2,0,20,1
17/1/2024 21:00,258,576,8,0,17/1/2024,0,2,0,21,1
17/1/2024 22:00,115,254,8,0,17/1/2024,0,2,0,22,1
17/1/2024 23:00,210,692,8,0,17/1/2024,0,2,0,23,1
18/1/2024 0:00,142,519,5,0,18/1/2024,0,3,0,0,1
18/1/2024 1:00,149,313,6,0,18/1/2024,0,3,0,1,1
18/1/2024 2:00,106,352,6,0,18/1/2024,0,3,0,2,1
18/1/2024 3:00,204,559,7,0,18/1/2024,0,3,0,3,1
18/1/2024 4:00,210,509,7,0,18/1/2024,0,3,0,4,1
18/1/2024 5:00,142,276,8,0,18/1/2024,0,3,0,5,1
18/1/2024 6:00,154,313,7,0,18/1/2024,0,3,0,6,1
18/1/2024 7:00,176,549,7,0,18/1/2024,0,3,0,7,1
18/1/2024 8:00,229,638,7,0,18/1/2024,0,3,0,8,1
18/1/2024 9:00,86,192,7,0,18/1/2024,0,3,0,9,1
18/1/2024 10:00,115,341,6,0,18/1/2024,0,3,0,10,1
18/1/2024 11:00,230,652,7,0,18/1/2024,0,3,0,11,1
18/1/2024 12:00,70,190,7,0,18/1/2024,0,3,0,12,1
18/1/2024 13:00,155,370,8,0,18/1/2024,0,3,0,13,1
18/1/2024 14:00,165,371,7,0,18/1/2024,0,3,0,14,1
18/1/2024 15:00,152,471,7,0,18/1/2024,0,3,0,15,1
18/1/2024 16:00,213,676,7,0,18/1/2024,0,3,0,16,1
18/1/2024 17:00,167,405,8,0,18/1/2024,0,3,0,17,1
18/1/2024 18:00,236,720,9,0,18/1/2024,0,3,0,18,1
18/1/2024 19:00,157,309,8,0,18/1/2024,0,3,0,19,1
18/1/2024 20:00,267,836,10,0,18/1/2024,0,3,0,20,1
18/1/2024 21:00,203,510,8,0,18/1/2024,0,3,0,21,1
18/1/2024 22:00,204,599,11,0,18/1/2024,0,3,0,22,1
18/1/2024 23:00,170,490,10,0,18/1/2024,0,3,0,23,1
19/1/2024 0:00,147,584,9,0,19/1/2024,0,4,0,0,1
19/1/2024 1:00,193,640,7,0,19/1/2024,0,4,0,1,1
19/1/2024 2:00,209,581,9,0,19/1/2024,0,4,0,2,1
19/1/2024 3:00,153,561,8,0,19/1/2024,0,4,0,3,1
19/1/2024 4:00,134,540,7,0,19/1/2024,0,4,0,4,1
19/1/2024 5:00,179,576,9,0,19/1/2024,0,4,0,5,1
19/1/2024 6:00,103,202,8,0,19/1/2024,0,4,0,6,1
19/1/2024 7:00,182,455,8,0,19/1/2024,0,4,0,7,1
19/1/2024 8:00,155,508,8,0,19/1/2024,0,4,0,8,1
19/1/2024 9:00,130,355,6,0,19/1/2024,0,4,0,9,1
19/1/2024 10:00,173,498,8,0,19/1/2024,0,4,0,10,1
19/1/2024 11:00,173,529,7,0,19/1/2024,0,4,0,11,1
19/1/2024 12:00,176,501,10,0,19/1/2024,0,4,0,12,1
19/1/2024 13:00,144,528,8,0,19/1/2024,0,4,0,13,1
19/1/2024 14:00,109,360,10,0,19/1/2024,0,4,0,14,1
19/1/2024 15:00,187,407,8,0,19/1/2024,0,4,0,15,1
19/1/2024 16:00,156,370,8,0,19/1/2024,0,4,0,16,1
19/1/2024 17:00,95,268,8,0,19/1/2024,0,4,0,17,1
19/1/2024 18:00,163,507,10,0,19/1/2024,0,4,0,18,1
19/1/2024 19:00,209,523,11,0,19/1/2024,0,4,0,19,1
19/1/2024 20:00,189,567,10,0,19/1/2024,0,4,0,20,1
19/1/2024 21:00,149,326,10,0,19/1/2024,0,4,0,21,1
19/1/2024 22:00,126,372,10,0,19/1/2024,0,4,0,22,1
19/1/2024 23:00,139,285,12,0,19/1/2024,0,4,0,23,1
20/1/2024 0:00,233,721,8,0,20/1/2024,0,5,1,0,1
20/1/2024 1:00,122,381,6,0,20/1/2024,0,5,1,1,1
20/1/2024 2:00,160,466,7,0,20/1/2024,0,5,1,2,1
20/1/2024 3:00,255,826,6,0,20/1/2024,0,5,1,3,1
20/1/2024 4:00,120,451,10,0,20/1/2024,0,5,1,4,1
20/1/2024 5:00,234,495,7,0,20/1/2024,0,5,1,5,1
20/1/2024 6:00,118,275,7,0,20/1/2024,0,5,1,6,1
20/1/2024 7:00,202,476,7,0,20/1/2024,0,5,1,7,1
20/1/2024 8:00,128,481,8,0,20/1/2024,0,5,1,8,1
20/1/2024 9:00,206,718,7,0,20/1/2024,0,5,1,9,1
20/1/2024 10:00,224,521,7,0,20/1/2024,0,5,1,10,1
20/1/2024 11:00,228,762,7,0,20/1/2024,0,5,1,11,1
20/1/2024 12:00,205,399,9,1,20/1/2024,0,5,1,12,1
20/1/2024 13:00,72,217,7,0,20/1/2024,0,5,1,13,1
20/1/2024 14:00,292,780,11,0,20/1/2024,0,5,1,14,1
20/1/2024 15:00,169,497,8,0,20/1/2024,0,5,1,15,1
20/1/2024 16:00,201,615,9,0,20/1/2024,0,5,1,16,1
20/1/2024 17:00,307,847,9,0,20/1/2024,0,5,1,17,1
20/1/2024 18:00,109,431,10,2,20/1/2024,0,5,1,18,1
20/1/2024 19:00,200,435,10,1,20/1/2024,0,5,1,19,1
20/1/2024 20:00,184,464,9,1,20/1/2024,0,5,1,20,1
20/1/2024 21:00,170,471,11,2,20/1/2024,0,5,1,21,1
20/1/2024 22:00,125,393,10,2,20/1/2024,0,5,1,22,1
20/1/2024 23:00,209,469,11,2,20/1/2024,0,5,1,23,1
21/1/2024 0:00,192,416,6,0,21/1/2024,0,6,1,0,1
21/1/2024 1:00,214,515,5,0,21/1/2024,0,6,1,1,1
21/1/2024 2:00,289,811,7,1,21/1/2024,0,6,1,2,1
21/1/2024 3:00,234,745,6,0,21/1/2024,0,6,1,3,1
21/1/2024 4:00,178,724,7,0,21/1/2024,0,6,1,4,1
21/1/2024 5:00,233,570,7,0,21/1/2024,0,6,1,5,1
21/1/2024 6:00,148,294,7,0,21/1/2024,0,6,1,6,1
21/1/2024 7:00,240,686,8,0,21/1/2024,0,6,1,7,1
21/1/2024 8:00,101,197,6,0,21/1/2024,0,6,1,8,1
21/1/2024 9:00,130,536,6,0,21/1/2024,0,6,1,9,1
21/1/2024 10:00,146,302,7,0,21/1/2024,0,6,1,10,1
21/1/2024 11:00,202,489,7,0,21/1/2024,0,6,1,11,1
21/1/2024 12:00,114,303,6,0,21/1/2024,0,6,1,12,1
21/1/2024 13:00,199,663,7,0,21/1/2024,0,6,1,13,1
21/1/2024 14:00,127,471,8,0,21/1/2024,0,6,1,14,1
21/1/2024 15:00,133,403,6,0,21/1/2024,0,6,1,15,1
21/1/2024 16:00,201,654,7,0,21/1/2024,0,6,1,16,1
21/1/2024 17:00,162,287,9,0,21/1/2024,0,6,1,17,1
21/1/2024 18:00,258,843,8,1,21/1/2024,0,6,1,18,1
21/1/2024 19:00,199,325,8,1,21/1/2024,0,6,1,19,1
21/1/2024 20:00,102,201,8,3,21/1/2024,0,6,1,20,1
21/1/2024 21:00,219,771,7,2,21/1/2024,0,6,1,21,1
21/1/2024 22:00,266,709,8,2,21/1/2024,0,6,1,22,1
21/1/2024 23:00,156,640,9,2,21/1/2024,0,6,1,23,1
22/1/2024 0:00,69,201,1,0,22/1/2024,0,0,0,0,1
22/1/2024 1:00,151,593,3,0,22/1/2024,0,0,0,1,1
22/1/2024 2:00,77,275,2,0,22/1/2024,0,0,0,2,1
22/1/2024 3:00,128,532,2,0,22/1/2024,0,0,0,3,1
22/1/2024 4:00,172,725,3,0,22/1/2024,0,0,0,4,1
22/1/2024 5:00,105,473,2,0,22/1/2024,0,0,0,5,1
22/1/2024 6:00,176,624,2,0,22/1/2024,0,0,0,6,1
22/1/2024 7:00,179,687,2,0,22/1/2024,0,0,0,7,1
22/1/2024 8:00,65,251,2,0,22/1/2024,0,0,0,8,1
22/1/2024 9:00,106,497,2,0,22/1/2024,0,0,0,9,1
22/1/2024 10:00,105,389,2,0,22/1/2024,0,0,0,10,1
22/1/2024 11:00,152,527,2,0,22/1/2024,0,0,0,11,1
22/1/2024 12:00,141,537,2,0,22/1/2024,0,0,0,12,1
22/1/2024 13:00,159,590,2,0,22/1/2024,0,0,0,13,1
22/1/2024 14:00,67,232,3,0,22/1/2024,0,0,0,14,1
22/1/2024 15:00,96,306,2,0,22/1/2024,0,0,0,15,1
22/1/2024 16:00,158,618,2,0,22/1/2024,0,0,0,16,1
22/1/2024 17:00,152,550,3,0,22/1/2024,0,0,0,17,1
22/1/2024 18:00,173,541,3,0,22/1/2024,0,0,0,18,1
22/1/2024 19:00,91,327,3,0,22/1/2024,0,0,0,19,1
22/1/2024 20:00,142,373,4,0,22/1/2024,0,0,0,20,1
22/1/2024 21:00,146,405,3,0,22/1/2024,0,0,0,21,1
22/1/2024 22:00,82,278,4,0,22/1/2024,0,0,0,22,1
22/1/2024 23:00,139,400,4,0,22/1/2024,0,0,0,23,1
23/1/2024 0:00,141,322,6,0,23/1/2024,0,1,0,0,1
23/1/2024 1:00,237,745,8,0,23/1/2024,0,1,0,1,1
23/1/2024 2:00,111,347,6,0,23/1/2024,0,1,0,2,1
23/1/2024 3:00,225,610,6,0,23/1/2024,0,1,0,3,1
23/1/2024 4:00,212,509,7,0,23/1/2024,0,1,0,4,1
23/1/2024 5:00,238,661,10,0,23/1/2024,0,1,0,5,1
23/1/2024 6:00,192,398,7,0,23/1/2024,0,1,0,6,1
23/1/2024 7:00,221,589,7,0,23/1/2024,0,1,0,7,1
23/1/2024 8:00,153,536,7,0,23/1/2024,0,1,0,8,1
23/1/2024 9:00,145,303,7,0,23/1/2024,0,1,0,9,1
23/1/2024 10:00,169,324,8,0,23/1/2024,0,1,0,10,1
23/1/2024 11:00,256,790,7,0,23/1/2024,0,1,0,11,1
23/1/2024 12:00,183,381,7,0,23/1/2024,0,1,0,12,1
23/1/2024 13:00,127,398,8,0,23/1/2024,0,1,0,13,1
23/1/2024 14:00,127,285,7,0,23/1/2024,0,1,0,14,1
23/1/2024 15:00,171,368,7,0,23/1/2024,0,1,0,15,1
23/1/2024 16:00,191,441,7,0,23/1/2024,0,1,0,16,1
23/1/2024 17:00,198,658,7,0,23/1/2024,0,1,0,17,1
23/1/2024 18:00,168,502,7,0,23/1/2024,0,1,0,18,1
23/1/2024 19:00,215,607,7,0,23/1/2024,0,1,0,19,1
23/1/2024 20:00,213,590,7,0,23/1/2024,0,1,0,20,1
23/1/2024 21:00,191,561,7,0,23/1/2024,0,1,0,21,1
23/1/2024 22:00,133,340,8,0,23/1/2024,0,1,0,22,1
23/1/2024 23:00,171,590,8,0,23/1/2024,0,1,0,23,1
24/1/2024 0:00,126,287,6,0,24/1/2024,0,2,0,0,1
24/1/2024 1:00,122,414,9,0,24/1/2024,0,2,0,1,1
24/1/2024 2:00,309,693,9,0,24/1/2024,0,2,0,2,1
24/1/2024 3:00,100,316,8,0,24/1/2024,0,2,0,3,1
24/1/2024 4:00,200,396,9,0,24/1/2024,0,2,0,4,1
24/1/2024 5:00,225,306,8,0,24/1/2024,0,2,0,5,1
24/1/2024 6:00,277,586,9,0,24/1/2024,0,2,0,6,1
24/1/2024 7:00,299,778,8,0,24/1/2024,0,2,0,7,1
24/1/2024 8:00,213,498,8,0,24/1/2024,0,2,0,8,1
24/1/2024 9:00,284,669,9,0,24/1/2024,0,2,0,9,1
24/1/2024 10:00,252,593,9,0,24/1/2024,0,2,0,10,1
24/1/2024 11:00,164,612,8,0,24/1/2024,0,2,0,11,1
24/1/2024 12:00,240,495,9,0,24/1/2024,0,2,0,12,1
24/1/2024 13:00,144,261,11,0,24/1/2024,0,2,0,13,1
24/1/2024 14:00,139,372,8,0,24/1/2024,0,2,0,14,1
24/1/2024 15:00,135,400,8,0,24/1/2024,0,2,0,15,1
24/1/2024 16:00,105,362,8,0,24/1/2024,0,2,0,16,1
24/1/2024 17:00,163,394,9,0,24/1/2024,0,2,0,17,1
24/1/2024 18:00,189,562,8,0,24/1/2024,0,2,0,18,1
24/1/2024 19:00,157,328,10,0,24/1/2024,0,2,0,19,1
24/1/2024 20:00,257,664,10,0,24/1/2024,0,2,0,20,1
24/1/2024 21:00,177,398,11,0,24/1/2024,0,2,0,21,1
24/1/2024 22:00,113,336,10,0,24/1/2024,0,2,0,22,1
24/1/2024 23:00,140,365,10,0,24/1/2024,0,2,0,23,1
25/1/2024 0:00,172,451,6,0,25/1/2024,0,3,0,0,1
25/1/2024 1:00,86,198,8,0,25/1/2024,0,3,0,1,1
25/1/2024 2:00,182,317,9,0,25/1/2024,0,3,0,2,1
25/1/2024 3:00,187,345,8,0,25/1/2024,0,3,0,3,1
25/1/2024 4:00,199,637,8,0,25/1/2024,0,3,0,4,1
25/1/2024 5:00,214,518,8,0,25/1/2024,0,3,0,5,1
25/1/2024 6:00,269,770,8,0,25/1/2024,0,3,0,6,1
25/1/2024 7:00,114,194,7,0,25/1/2024,0,3,0,7,1
25/1/2024 8:00,140,385,7,0,25/1/2024,0,3,0,8,1
25/1/2024 9:00,275,698,8,0,25/1/2024,0,3,0,9,1
25/1/2024 10:00,206,445,10,0,25/1/2024,0,3,0,10,1
25/1/2024 11:00,247,546,10,0,25/1/2024,0,3,0,11,1
25/1/2024 12:00,330,677,10,0,25/1/2024,0,3,0,12,1
25/1/2024 13:00,106,261,8,0,25/1/2024,0,3,0,13,1
25/1/2024 14:00,261,671,8,0,25/1/2024,0,3,0,14,1
25/1/2024 15:00,257,770,8,0,25/1/2024,0,3,0,15,1
25/1/2024 16:00,150,465,9,0,25/1/2024,0,3,0,16,1
25/1/2024 17:00,347,757,9,0,25/1/2024,0,3,0,17,1
25/1/2024 18:00,153,479,8,0,25/1/2024,0,3,0,18,1
25/1/2024 19:00,325,707,10,0,25/1/2024,0,3,0,19,1
25/1/2024 20:00,165,467,9,0,25/1/2024,0,3,0,20,1
25/1/2024 21:00,126,231,9,0,25/1/2024,0,3,0,21,1
25/1/2024 22:00,159,329,11,0,25/1/2024,0,3,0,22,1
25/1/2024 23:00,312,472,11,0,25/1/2024,0,3,0,23,1
26/1/2024 0:00,120,304,6,0,26/1/2024,0,4,0,0,1
26/1/2024 1:00,200,692,7,0,26/1/2024,0,4,0,1,1
26/1/2024 2:00,120,303,8,0,26/1/2024,0,4,0,2,1
26/1/2024 3:00,141,426,7,0,26/1/2024,0,4,0,3,1
26/1/2024 4:00,165,502,8,0,26/1/2024,0,4,0,4,1
26/1/2024 5:00,165,646,7,0,26/1/2024,0,4,0,5,1
26/1/2024 6:00,124,495,7,0,26/1/2024,0,4,0,6,1
26/1/2024 7:00,197,639,7,0,26/1/2024,0,4,0,7,1
26/1/2024 8:00,102,381,7,0,26/1/2024,0,4,0,8,1
26/1/2024 9:00,76,248,8,0,26/1/2024,0,4,0,9,1
26/1/2024 10:00,172,591,7,0,26/1/2024,0,4,0,10,1
26/1/2024 11:00,71,216,8,0,26/1/2024,0,4,0,11,1
26/1/2024 12:00,187,687,7,0,26/1/2024,0,4,0,12,1
26/1/2024 13:00,172,539,8,0,26/1/2024,0,4,0,13,1
26/1/2024 14:00,130,491,8,0,26/1/2024,0,4,0,14,1
26/1/2024 15:00,195,626,8,0,26/1/2024,0,4,0,15,1
26/1/2024 16:00,100,269,8,0,26/1/2024,0,4,0,16,1
26/1/2024 17:00,57,205,9,0,26/1/2024,0,4,0,17,1
26/1/2024 18:00,145,556,10,0,26/1/2024,0,4,0,18,1
26/1/2024 19:00,229,791,10,0,26/1/2024,0,4,0,19,1
26/1/2024 20:00,154,510,9,0,26/1/2024,0,4,0,20,1
26/1/2024 21:00,116,425,8,0,26/1/2024,0,4,0,21,1
26/1/2024 22:00,78,271,8,0,26/1/2024,0,4,0,22,1
26/1/2024 23:00,215,726,12,0,26/1/2024,0,4,0,23,1
27/1/2024 0:00,118,357,6,0,27/1/2024,0,5,1,0,1
27/1/2024 1:00,280,757,6,0,27/1/2024,0,5,1,1,1
27/1/2024 2:00,222,721,7,0,27/1/2024,0,5,1,2,1
27/1/2024 3:00,281,618,7,0,27/1/2024,0,5,1,3,1
27/1/2024 4:00,102,257,7,0,27/1/2024,0,5,1,4,1
27/1/2024 5:00,100,242,7,0,27/1/2024,0,5,1,5,1
27/1/2024 6:00,224,677,7,0,27/1/2024,0,5,1,6,1
27/1/2024 7:00,143,460,8,0,27/1/2024,0,5,1,7,1
27/1/2024 8:00,228,596,7,0,27/1/2024,0,5,1,8,1
27/1/2024 9:00,118,258,7,0,27/1/2024,0,5,1,9,1
27/1/2024 10:00,249,506,8,0,27/1/2024,0,5,1,10,1
27/1/2024 11:00,158,417,9,0,27/1/2024,0,5,1,11,1
27/1/2024 12:00,175,280,7,0,27/1/2024,0,5,1,12,1
27/1/2024 13:00,180,596,8,1,27/1/2024,0,5,1,13,1
27/1/2024 14:00,294,654,7,0,27/1/2024,0,5,1,14,1
27/1/2024 15:00,186,398,7,0,27/1/2024,0,5,1,15,1
27/1/2024 16:00,185,570,7,0,27/1/2024,0,5,1,16,1
27/1/2024 17:00,225,650,7,0,27/1/2024,0,5,1,17,1
27/1/2024 18:00,181,568,7,0,27/1/2024,0,5,1,18,1
27/1/2024 19:00,114,214,7,0,27/1/2024,0,5,1,19,1
27/1/2024 20:00,115,174,8,1,27/1/2024,0,5,1,20,1
27/1/2024 21:00,187,471,9,1,27/1/2024,0,5,1,21,1
27/1/2024 22:00,184,512,8,2,27/1/2024,0,5,1,22,1
27/1/2024 23:00,195,584,9,3,27/1/2024,0,5,1,23,1
28/1/2024 0:00,262,858,3,0,28/1/2024,0,6,1,0,1
28/1/2024 1:00,133,351,4,0,28/1/2024,0,6,1,1,1
28/1/2024 2:00,145,463,4,0,28/1/2024,0,6,1,2,1
28/1/2024 3:00,177,738,6,1,28/1/2024,0,6,1,3,1
28/1/2024 4:00,155,713,5,0,28/1/2024,0,6,1,4,1
28/1/2024 5:00,163,377,4,0,28/1/2024,0,6,1,5,1
28/1/2024 6:00,210,677,4,0,28/1/2024,0,6,1,6,1
28/1/2024 7:00,184,553,5,0,28/1/2024,0,6,1,7,1
28/1/2024 8:00,168,456,4,0,28/1/2024,0,6,1,8,1
28/1/2024 9:00,96,420,4,0,28/1/2024,0,6,1,9,1
28/1/2024 10:00,138,404,4,0,28/1/2024,0,6,1,10,1
28/1/2024 11:00,125,326,4,0,28/1/2024,0,6,1,11,1
28/1/2024 12:00,155,412,4,0,28/1/2024,0,6,1,12,1
28/1/2024 13:00,180,466,5,0,28/1/2024,0,6,1,13,1
28/1/2024 14:00,214,711,5,1,28/1/2024,0,6,1,14,1
28/1/2024 15:00,173,433,5,1,28/1/2024,0,6,1,15,1
28/1/2024 16:00,176,527,5,2,28/1/2024,0,6,1,16,1
28/1/2024 17:00,83,351,5,2,28/1/2024,0,6,1,17,1
28/1/2024 18:00,206,659,5,2,28/1/2024,0,6,1,18,1
28/1/2024 19:00,144,544,7,2,28/1/2024,0,6,1,19,1
28/1/2024 20:00,163,384,6,2,28/1/2024,0,6,1,20,1
28/1/2024 21:00,138,442,7,3,28/1/2024,0,6,1,21,1
28/1/2024 22:00,196,689,6,2,28/1/2024,0,6,1,22,1
28/1/2024 23:00,114,371,6,2,28/1/2024,0,6,1,23,1
29/1/2024 0:00,140,563,0,0,29/1/2024,0,0,0,0,1
29/1/2024 1:00,142,504,2,0,29/1/2024,0,0,0,1,1
29/1/2024 2:00,63,196,1,0,29/1/2024,0,0,0,2,1
29/1/2024 3:00,131,562,3,0,29/1/2024,0,0,0,3,1
29/1/2024 4:00,113,327,2,0,29/1/2024,0,0,0,4,1
29/1/2024 5:00,74,354,2,0,29/1/2024,0,0,0,5,1
29/1/2024 6:00,123,377,2,0,29/1/2024,0,0,0,6,1
29/1/2024 7:00,91,391,2,0,29/1/2024,0,0,0,7,1
29/1/2024 8:00,122,520,2,0,29/1/2024,0,0,0,8,1
29/1/2024 9:00,119,442,2,0,29/1/2024,0,0,0,9,1
29/1/2024 10:00,73,291,2,0,29/1/2024,0,0,0,10,1
29/1/2024 11:00,57,266,2,0,29/1/2024,0,0,0,11,1
29/1/2024 12:00,124,484,2,0,29/1/2024,0,0,0,12,1
29/1/2024 13:00,196,789,2,0,29/1/2024,0,0,0,13,1
29/1/2024 14:00,133,455,2,0,29/1/2024,0,0,0,14,1
29/1/2024 15:00,162,696,2,0,29/1/2024,0,0,0,15,1
29/1/2024 16:00,104,299,2,0,29/1/2024,0,0,0,16,1
29/1/2024 17:00,142,620,2,0,29/1/2024,0,0,0,17,1
29/1/2024 18:00,115,395,2,0,29/1/2024,0,0,0,18,1
29/1/2024 19:00,130,516,2,0,29/1/2024,0,0,0,19,1
29/1/2024 20:00,110,528,2,0,29/1/2024,0,0,0,20,1
29/1/2024 21:00,136,518,2,0,29/1/2024,0,0,0,21,1
29/1/2024 22:00,76,370,2,0,29/1/2024,0,0,0,22,1
29/1/2024 23:00,82,259,2,0,29/1/2024,0,0,0,23,1
30/1/2024 0:00,92,282,3,0,30/1/2024,0,1,0,0,1
30/1/2024 1:00,171,501,3,0,30/1/2024,0,1,0,1,1
30/1/2024 2:00,137,543,4,0,30/1/2024,0,1,0,2,1
30/1/2024 3:00,130,446,4,0,30/1/2024,0,1,0,3,1
30/1/2024 4:00,175,617,4,0,30/1/2024,0,1,0,4,1
30/1/2024 5:00,123,285,4,0,30/1/2024,0,1,0,5,1
30/1/2024 6:00,188,680,4,0,30/1/2024,0,1,0,6,1
30/1/2024 7:00,101,261,4,0,30/1/2024,0,1,0,7,1
30/1/2024 8:00,203,670,4,0,30/1/2024,0,1,0,8,1
30/1/2024 9:00,222,687,5,0,30/1/2024,0,1,0,9,1
30/1/2024 10:00,111,464,4,0,30/1/2024,0,1,0,10,1
30/1/2024 11:00,198,565,4,0,30/1/2024,0,1,0,11,1
30/1/2024 12:00,78,280,4,0,30/1/2024,0,1,0,12,1
30/1/2024 13:00,78,291,5,0,30/1/2024,0,1,0,13,1
30/1/2024 14:00,152,340,4,0,30/1/2024,0,1,0,14,1
30/1/2024 15:00,173,571,5,0,30/1/2024,0,1,0,15,1
30/1/2024 16:00,188,664,4,0,30/1/2024,0,1,0,16,1
30/1/2024 17:00,188,570,4,0,30/1/2024,0,1,0,17,1
30/1/2024 18:00,147,538,4,0,30/1/2024,0,1,0,18,1
30/1/2024 19:00,128,459,4,0,30/1/2024,0,1,0,19,1
30/1/2024 20:00,56,155,5,0,30/1/2024,0,1,0,20,1
30/1/2024 21:00,208,565,4,0,30/1/2024,0,1,0,21,1
30/1/2024 22:00,150,455,4,0,30/1/2024,0,1,0,22,1
30/1/2024 23:00,116,400,4,0,30/1/2024,0,1,0,23,1
31/1/2024 0:00,76,141,0,0,31/1/2024,0,2,0,0,1
31/1/2024 1:00,230,474,0,0,31/1/2024,0,2,0,1,1
31/1/2024 2:00,240,455,0,0,31/1/2024,0,2,0,2,1
31/1/2024 3:00,103,215,0,0,31/1/2024,0,2,0,3,1
31/1/2024 4:00,157,354,0,0,31/1/2024,0,2,0,4,1
31/1/2024 5:00,179,316,0,0,31/1/2024,0,2,0,5,1
31/1/2024 6:00,158,255,0,0,31/1/2024,0,2,0,6,1
31/1/2024 7:00,177,309,0,0,31/1/2024,0,2,0,7,1
31/1/2024 8:00,210,431,0,0,31/1/2024,0,2,0,8,1
31/1/2024 9:00,152,304,0,0,31/1/2024,0,2,0,9,1
31/1/2024 10:00,134,278,2,0,31/1/2024,0,2,0,10,1
31/1/2024 11:00,134,239,1,0,31/1/2024,0,2,0,11,1
31/1/2024 12:00,216,423,1,0,31/1/2024,0,2,0,12,1
31/1/2024 13:00,109,246,3,0,31/1/2024,0,2,0,13,1
31/1/2024 14:00,95,193,2,0,31/1/2024,0,2,0,14,1
31/1/2024 15:00,150,243,2,0,31/1/2024,0,2,0,15,1
31/1/2024 16:00,100,229,2,0,31/1/2024,0,2,0,16,1
31/1/2024 17:00,182,387,2,0,31/1/2024,0,2,0,17,1
31/1/2024 18:00,87,161,2,0,31/1/2024,0,2,0,18,1
31/1/2024 19:00,147,296,2,0,31/1/2024,0,2,0,19,1
31/1/2024 20:00,135,333,2,0,31/1/2024,0,2,0,20,1
31/1/2024 21:00,227,437,2,0,31/1/2024,0,2,0,21,1
31/1/2024 22:00,123,241,2,0,31/1/2024,0,2,0,22,1
31/1/2024 23:00,147,339,2,0,31/1/2024,0,2,0,23,1
1/2/2024 0:00,31,122,8,0,1/2/2024,0,3,0,0,2
1/2/2024 1:00,50,141,12,1,1/2/2024,0,3,0,1,2
1/2/2024 2:00,31,211,5,0,1/2/2024,0,3,0,2,2
1/2/2024 3:00,71,235,9,1,1/2/2024,0,3,0,3,2
1/2/2024 4:00,74,274,5,0,1/2/2024,0,3,0,4,2
1/2/2024 5:00,97,395,4,1,1/2/2024,0,3,0,5,2
1/2/2024 6:00,127,303,11,1,1/2/2024,0,3,0,6,2
1/2/2024 7:00,91,395,9,0,1/2/2024,0,3,0,7,2
1/2/2024 8:00,122,454,5,0,1/2/2024,0,3,0,8,2
1/2/2024 9:00,104,641,7,1,1/2/2024,0,3,0,9,2
1/2/2024 10:00,169,569,6,3,1/2/2024,0,3,0,10,2
1/2/2024 11:00,151,623,5,1,1/2/2024,0,3,0,11,2
1/2/2024 12:00,162,720,11,1,1/2/2024,0,3,0,12,2
1/2/2024 13:00,163,811,4,0,1/2/2024,0,3,0,13,2
1/2/2024 14:00,221,1109,7,3,1/2/2024,0,3,0,14,2
1/2/2024 15:00,195,951,1,2,1/2/2024,0,3,0,15,2
1/2/2024 16:00,300,876,7,2,1/2/2024,0,3,0,16,2
1/2/2024 17:00,342,951,6,1,1/2/2024,0,3,0,17,2
1/2/2024 18:00,245,1159,12,4,1/2/2024,0,3,0,18,2
1/2/2024 19:00,241,888,4,4,1/2/2024,0,3,0,19,2
1/2/2024 20:00,194,881,5,5,1/2/2024,0,3,0,20,2
1/2/2024 21:00,185,955,22,6,1/2/2024,0,3,0,21,2
1/2/2024 22:00,146,762,18,6,1/2/2024,0,3,0,22,2
1/2/2024 23:00,125,540,13,1,1/2/2024,0,3,0,23,2
2/2/2024 0:00,12,248,4,1,2/2/2024,0,4,0,0,2
2/2/2024 1:00,14,289,7,0,2/2/2024,0,4,0,1,2
2/2/2024 2:00,15,459,17,1,2/2/2024,0,4,0,2,2
2/2/2024 3:00,38,475,17,1,2/2/2024,0,4,0,3,2
